datadate,tocurd,exratd,usd_exratd,exchange_rate
01/07/2019,SDG,60.7339,1.2758,0.0210063902
01/07/2019,SEK,11.3589,1.2758,0.1123172138
01/07/2019,SGD,1.7302,1.2758,0.7373714022
01/07/2019,THB,40.7859,1.2758,0.031280418
01/07/2019,TND,3.8330,1.2758,0.3328463345
01/07/2019,TRY,6.8808,1.2758,0.1854144867
01/07/2019,TTD,8.6543,1.2758,0.1474180465
01/07/2019,TWD,39.3302,1.2758,0.0324381773
01/07/2019,TZS,2929.7697,1.2758,0.0004354608
01/07/2019,UAH,35.6057,1.2758,0.0358313416
01/07/2019,UGX,4752.4399,1.2758,0.0002684516
01/07/2019,VES,812.8224,1.2758,0.0015695926
01/07/2019,VND,29597.4995,1.2758,0.000043105
01/07/2019,ZAR,17.7161,1.2758,0.0720135922
01/07/2019,ZMW,15.3346,1.2758,0.083197475
01/07/2019,XOF,729.7825,1.2758,0.0017481921
01/07/2019,HKD,9.9944,1.2758,0.1276514848
01/07/2019,HRK,8.2609,1.2758,0.1544383784
01/07/2019,HUF,357.2877,1.2758,0.0035707918
01/07/2019,IDR,17963.8962,1.2758,0.0000710202
01/07/2019,ILS,4.7323,1.2758,0.2695940663
01/07/2019,INR,89.0604,1.2758,0.0143251097
01/07/2019,ISK,150.7814,1.2758,0.0084612558
01/07/2019,JMD,162.0208,1.2758,0.0078742976
01/07/2019,JOD,0.9053,1.2758,1.4092566
01/07/2019,JPY,138.4130,1.2758,0.0092173423
01/07/2019,KES,130.0504,1.2758,0.0098100429
01/07/2019,KRW,1427.1736,1.2758,0.0008939347
01/07/2019,KWD,0.3866,1.2758,3.3000517331
01/07/2019,KZT,479.4285,1.2758,0.002661085
01/07/2019,LBP,1924.4753,1.2758,0.0006629339
01/07/2019,LKR,232.5062,1.2758,0.0054871655
01/07/2019,MAD,12.1031,1.2758,0.1054110104
01/07/2019,MOP,10.2942,1.2758,0.1239338657
01/07/2019,MUR,43.7711,1.2758,0.0291470856
01/07/2019,MWK,931.0072,1.2758,0.0013703439
01/07/2019,MXN,24.6431,1.2758,0.051771084
01/07/2019,MYR,5.2491,1.2758,0.2430511897
01/07/2019,NAD,17.6998,1.2758,0.0720799105
01/07/2019,NGN,464.7573,1.2758,0.0027450887
01/07/2019,ZWL,425.4589,1.2758,0.0029986443
01/08/2019,USD,1.2731,1.2731,1
01/08/2019,NGN,464.0406,1.2731,0.0027435099
01/08/2019,NOK,10.8937,1.2731,0.1168657114
01/08/2019,NZD,1.8940,1.2731,0.6721752904
01/08/2019,OMR,0.4901,1.2731,2.5976331361
01/08/2019,PEN,4.2650,1.2731,0.2984994138
01/08/2019,PGK,4.2866,1.2731,0.2969952876
01/08/2019,PHP,66.7753,1.2731,0.0190654329
01/08/2019,PKR,176.6840,1.2731,0.0072055195
01/08/2019,PLN,4.7841,1.2731,0.2661106582
01/08/2019,QAR,4.6352,1.2731,0.2746591301
01/08/2019,RON,5.1942,1.2731,0.2451003042
01/08/2019,RSD,131.6282,1.2731,0.0096719396
01/08/2019,RUB,85.1698,1.2731,0.0149477867
01/08/2019,RWF,1119.7372,1.2731,0.0011369632
01/08/2019,SAR,4.7760,1.2731,0.2665619765
01/08/2019,SDG,60.6087,1.2731,0.0210052352
01/08/2019,SEK,11.3673,1.2731,0.1119966923
01/08/2019,SGD,1.7290,1.2731,0.7363215732
01/08/2019,THB,40.8036,1.2731,0.0312006784
01/08/2019,TND,3.8402,1.2731,0.3315191917
01/08/2019,TRY,6.9870,1.2731,0.1822098182
01/08/2019,TTD,8.5685,1.2731,0.1485790979
01/08/2019,TWD,39.2949,1.2731,0.0323986064
01/08/2019,TZS,2923.7272,1.2731,0.0004354373
01/08/2019,UAH,35.8123,1.2731,0.0355492387
01/08/2019,UGX,4752.5685,1.2731,0.0002678762
01/08/2019,VES,894.8795,1.2731,0.0014226496
01/08/2019,VND,29549.1871,1.2731,0.0000430841
01/08/2019,XOF,729.7542,1.2731,0.00174456
01/08/2019,ZAR,17.7708,1.2731,0.0716399937
01/08/2019,ZMW,15.3029,1.2731,0.0831933816
01/08/2019,ARS,47.5995,1.2731,0.0267460793
01/08/2019,AUD,1.7857,1.2731,0.7129417035
01/08/2019,BDT,106.6623,1.2731,0.0119358011
01/08/2019,BGN,2.1759,1.2731,0.5850912266
01/08/2019,BHD,0.4799,1.2731,2.6528443426
01/08/2019,BMD,1.2731,1.2731,1
01/08/2019,BRL,4.7421,1.2731,0.2684675566
01/08/2019,BWP,13.4438,1.2731,0.0946979277
01/08/2019,CAD,1.6936,1.2731,0.7517123288
01/08/2019,CHF,1.2488,1.2731,1.0194586803
01/08/2019,CLP,865.9147,1.2731,0.0014702372
01/08/2019,CNY,8.7238,1.2731,0.1459341113
01/08/2019,COP,4021.9232,1.2731,0.0003165401
01/08/2019,CZK,28.5227,1.2731,0.0446346244
01/08/2019,DKK,8.3067,1.2731,0.1532618248
01/08/2019,EGP,22.8207,1.2731,0.0557870705
01/08/2019,EUR,1.1125,1.2731,1.1443595506
01/08/2019,GBP,1.0000,1.2731,1.2731
01/08/2019,GEL,3.4048,1.2731,0.3739132989
01/08/2019,GHS,6.1643,1.2731,0.2065279107
01/08/2019,AED,4.6762,1.2731,0.272250973
01/08/2019,HKD,9.9793,1.2731,0.1275740783
01/08/2019,HRK,8.2659,1.2731,0.1540183162
01/08/2019,HUF,358.1677,1.2731,0.0035544802
01/08/2019,IDR,17981.5906,1.2731,0.0000708002
01/08/2019,ILS,4.7095,1.2731,0.2703259369
01/08/2019,INR,89.3032,1.2731,0.0142559281
01/08/2019,ISK,151.1706,1.2731,0.0084216111
01/08/2019,JMD,162.3105,1.2731,0.0078436084
01/08/2019,JOD,0.9033,1.2731,1.4093878003
01/08/2019,JPY,138.2357,1.2731,0.0092096325
01/08/2019,KES,129.7312,1.2731,0.0098133679
01/08/2019,KRW,1429.6027,1.2731,0.0008905271
01/08/2019,KWD,0.3860,1.2731,3.2981865285
01/08/2019,KZT,477.4084,1.2731,0.0026666896
01/08/2019,LBP,1921.3974,1.2731,0.0006625907
01/08/2019,LKR,232.4723,1.2731,0.0054763514
01/08/2019,MAD,12.0923,1.2731,0.1052818736
01/08/2019,MOP,10.2787,1.2731,0.1238580754
01/08/2019,MUR,43.8973,1.2731,0.0290017837
01/08/2019,MWK,929.0870,1.2731,0.00137027
01/08/2019,MXN,24.6547,1.2731,0.0516372132
01/08/2019,MYR,5.2370,1.2731,0.243097193
01/08/2019,NAD,17.7664,1.2731,0.071657736
01/08/2019,ZWL,425.4589,1.2731,0.0029922982
01/09/2019,USD,1.2752,1.2752,1
01/09/2019,AED,4.6837,1.2752,0.2722633815
01/09/2019,ARS,47.7882,1.2752,0.0266844116
01/09/2019,AUD,1.7768,1.2752,0.7176947321
01/09/2019,BDT,107.0249,1.2752,0.0119149843
01/09/2019,BGN,2.1645,1.2752,0.5891429891
01/09/2019,BHD,0.4806,1.2752,2.6533499792
01/09/2019,BMD,1.2752,1.2752,1
01/09/2019,BRL,4.6888,1.2752,0.2719672411
01/09/2019,BWP,13.4511,1.2752,0.0948026555
01/09/2019,CAD,1.6840,1.2752,0.7572446556
01/09/2019,CHF,1.2460,1.2752,1.023434992
01/09/2019,CLP,863.2764,1.2752,0.001477163
01/09/2019,CNY,8.6866,1.2752,0.1468008197
01/09/2019,COP,3989.8752,1.2752,0.000319609
01/09/2019,CZK,28.3651,1.2752,0.0449566545
01/09/2019,DKK,8.2631,1.2752,0.1543246481
01/09/2019,EGP,22.8383,1.2752,0.0558360298
01/09/2019,EUR,1.1067,1.2752,1.1522544502
01/09/2019,GBP,1.0000,1.2752,1.2752
01/09/2019,GEL,3.4050,1.2752,0.3745080764
01/09/2019,GHS,6.1827,1.2752,0.2062529316
01/09/2019,ZAR,17.7033,1.2752,0.0720317681
01/09/2019,ZMW,15.3020,1.2752,0.0833355117
01/09/2019,XOF,725.9663,1.2752,0.0017565554
01/09/2019,HKD,9.9955,1.2752,0.1275774098
01/09/2019,HRK,8.2190,1.2752,0.155152695
01/09/2019,HUF,355.5298,1.2752,0.0035867598
01/09/2019,IDR,17956.9248,1.2752,0.0000710144
01/09/2019,ILS,4.6829,1.2752,0.2723098934
01/09/2019,INR,89.8293,1.2752,0.0141958136
01/09/2019,ISK,152.0001,1.2752,0.0083894682
01/09/2019,JMD,162.9921,1.2752,0.0078236921
01/09/2019,JOD,0.9047,1.2752,1.4095280203
01/09/2019,JPY,138.0625,1.2752,0.0092363966
01/09/2019,KES,129.6209,1.2752,0.0098379197
01/09/2019,KRW,1426.6459,1.2752,0.0008938448
01/09/2019,KWD,0.3864,1.2752,3.3002070393
01/09/2019,KZT,478.8131,1.2752,0.0026632521
01/09/2019,LBP,1924.4845,1.2752,0.000662619
01/09/2019,LKR,232.6545,1.2752,0.0054810889
01/09/2019,MAD,12.0586,1.2752,0.1057502529
01/09/2019,MOP,10.2953,1.2752,0.123862345
01/09/2019,MUR,43.9423,1.2752,0.0290198738
01/09/2019,MWK,930.5671,1.2752,0.0013703472
01/09/2019,MXN,24.5311,1.2752,0.051982993
01/09/2019,MYR,5.2314,1.2752,0.2437588408
01/09/2019,NAD,17.7019,1.2752,0.0720374649
01/09/2019,NGN,465.3600,1.2752,0.0027402441
01/09/2019,NOK,10.8145,1.2752,0.1179157612
01/09/2019,NZD,1.8759,1.2752,0.6797803721
01/09/2019,OMR,0.4908,1.2752,2.598207009
01/09/2019,PEN,4.2501,1.2752,0.3000399991
01/09/2019,PGK,4.2935,1.2752,0.2970071038
01/09/2019,PHP,66.6021,1.2752,0.0191465434
01/09/2019,PKR,176.9552,1.2752,0.0072063438
01/09/2019,PLN,4.7546,1.2752,0.2682034241
01/09/2019,QAR,4.6420,1.2752,0.2747091771
01/09/2019,RON,5.1720,1.2752,0.2465583913
01/09/2019,RSD,131.0810,1.2752,0.0097283359
01/09/2019,RUB,85.1596,1.2752,0.0149742366
01/09/2019,RWF,1121.7021,1.2752,0.0011368437
01/09/2019,SAR,4.7837,1.2752,0.2665719004
01/09/2019,SDG,60.7124,1.2752,0.0210039465
01/09/2019,SEK,11.3338,1.2752,0.1125130142
01/09/2019,SGD,1.7263,1.2752,0.7386896831
01/09/2019,THB,40.7353,1.2752,0.0313045442
01/09/2019,TND,3.8326,1.2752,0.3327245212
01/09/2019,TRY,6.9962,1.2752,0.1822703753
01/09/2019,TTD,8.5769,1.2752,0.1486784269
01/09/2019,TWD,39.2586,1.2752,0.0324820549
01/09/2019,TZS,2964.1295,1.2752,0.0004302106
01/09/2019,UAH,36.0305,1.2752,0.0353922371
01/09/2019,UGX,4761.3522,1.2752,0.0002678231
01/09/2019,VES,896.3176,1.2752,0.00142271
01/09/2019,VND,29590.2883,1.2752,0.0000430952
01/09/2019,ZWL,425.4589,1.2752,0.002997234
01/10/2019,ZWL,425.4589,1.2766,0.0030005246
01/10/2019,ARS,47.5393,1.2766,0.0268535717
01/10/2019,AUD,1.7763,1.2766,0.7186849068
01/10/2019,BDT,106.8415,1.2766,0.0119485406
01/10/2019,BGN,2.1689,1.2766,0.5885932961
01/10/2019,BHD,0.4811,1.2766,2.6535023904
01/10/2019,BMD,1.2766,1.2766,1
01/10/2019,BRL,4.7017,1.2766,0.2715188123
01/10/2019,BWP,13.3960,1.2766,0.0952971036
01/10/2019,CAD,1.6910,1.2766,0.7549379066
01/10/2019,CHF,1.2536,1.2766,1.0183471602
01/10/2019,CLP,862.6342,1.2766,0.0014798857
01/10/2019,CNY,8.6657,1.2766,0.1473164314
01/10/2019,COP,3995.4807,1.2766,0.000319511
01/10/2019,CZK,28.3852,1.2766,0.0449741415
01/10/2019,DKK,8.2785,1.2766,0.15420668
01/10/2019,EGP,22.8672,1.2766,0.0558266863
01/10/2019,EUR,1.1089,1.2766,1.1512309496
01/10/2019,GBP,1.0000,1.2766,1.2766
01/10/2019,GEL,3.4054,1.2766,0.3748751982
01/10/2019,GHS,6.2025,1.2766,0.2058202338
01/10/2019,HKD,10.0067,1.2766,0.1275745251
01/10/2019,HRK,8.2317,1.2766,0.1550833971
01/10/2019,HUF,356.0915,1.2766,0.0035850336
01/10/2019,IDR,17981.3867,1.2766,0.0000709956
01/10/2019,ILS,4.6824,1.2766,0.2726379634
01/10/2019,INR,89.9452,1.2766,0.0141930865
01/10/2019,ISK,152.2386,1.2766,0.0083855211
01/10/2019,JMD,163.0900,1.2766,0.0078275799
01/10/2019,JOD,0.9058,1.2766,1.40936189
01/10/2019,JPY,138.2594,1.2766,0.0092333686
01/10/2019,KES,129.7060,1.2766,0.0098422586
01/10/2019,KRW,1426.1531,1.2766,0.0008951353
01/10/2019,KWD,0.3868,1.2766,3.3004136505
01/10/2019,KZT,478.8653,1.2766,0.0026658854
01/10/2019,LBP,1926.4404,1.2766,0.000662673
01/10/2019,LKR,232.3793,1.2766,0.0054936046
01/10/2019,MAD,12.0853,1.2766,0.1056324626
01/10/2019,MOP,10.3069,1.2766,0.1238587742
01/10/2019,MUR,44.0183,1.2766,0.0290015743
01/10/2019,MWK,930.7171,1.2766,0.0013716305
01/10/2019,MXN,24.4367,1.2766,0.0522410964
01/10/2019,MYR,5.2272,1.2766,0.2442225283
01/10/2019,NAD,17.6699,1.2766,0.0722471548
01/10/2019,NGN,465.6139,1.2766,0.0027417566
01/10/2019,NOK,10.8163,1.2766,0.1180255725
01/10/2019,NZD,1.8801,1.2766,0.6790064358
01/10/2019,OMR,0.4914,1.2766,2.5978835979
01/10/2019,PEN,4.2678,1.2766,0.2991236703
01/10/2019,PGK,4.2984,1.2766,0.2969942304
01/10/2019,PHP,66.7169,1.2766,0.0191345821
01/10/2019,PKR,177.1329,1.2766,0.007207018
01/10/2019,PLN,4.7601,1.2766,0.2681876431
01/10/2019,QAR,4.6473,1.2766,0.274697136
01/10/2019,RON,5.1872,1.2766,0.2461057989
01/10/2019,RSD,131.2124,1.2766,0.0097292634
01/10/2019,RUB,85.5479,1.2766,0.014922634
01/10/2019,RWF,1123.2207,1.2766,0.0011365531
01/10/2019,SAR,4.7897,1.2766,0.2665302629
01/10/2019,SDG,60.7822,1.2766,0.0210028594
01/10/2019,SEK,11.3504,1.2766,0.1124718072
01/10/2019,SGD,1.7263,1.2766,0.7395006662
01/10/2019,TWD,39.3318,1.2766,0.0324571975
01/10/2019,TZS,2970.0885,1.2766,0.0004298188
01/10/2019,UAH,36.1568,1.2766,0.0353073281
01/10/2019,UGX,4756.7374,1.2766,0.0002683772
01/10/2019,VES,1013.0902,1.2766,0.001260105
01/10/2019,VND,29617.9035,1.2766,0.0000431023
01/10/2019,XOF,727.4004,1.2766,0.0017550169
01/10/2019,ZAR,17.6737,1.2766,0.072231621
01/10/2019,ZMW,15.2941,1.2766,0.0834700963
01/10/2019,THB,40.7693,1.2766,0.031312777
01/10/2019,TND,3.8385,1.2766,0.3325778299
01/10/2019,TRY,6.9026,1.2766,0.1849448034
01/10/2019,TTD,8.6246,1.2766,0.1480184588
01/10/2019,AED,4.6891,1.2766,0.2722484059
01/10/2019,USD,1.2766,1.2766,1
01/11/2019,ZWL,425.4589,1.2826,0.003014627
01/11/2019,USD,1.2826,1.2826,1
01/11/2019,XOF,733.3521,1.2826,0.0017489552
01/11/2019,ZAR,17.7847,1.2826,0.072118169
01/11/2019,ZMW,15.3653,1.2826,0.0834738014
01/11/2019,AED,4.7109,1.2826,0.2722622004
01/11/2019,ARS,47.4618,1.2826,0.0270238381
01/11/2019,AUD,1.7811,1.2826,0.7201167818
01/11/2019,BDT,107.2107,1.2826,0.0119633581
01/11/2019,BGN,2.1864,1.2826,0.5866264179
01/11/2019,BHD,0.4836,1.2826,2.6521918941
01/11/2019,BMD,1.2826,1.2826,1
01/11/2019,BRL,4.7586,1.2826,0.2695330559
01/11/2019,BWP,13.4583,1.2826,0.095301784
01/11/2019,CAD,1.7005,1.2826,0.7542487504
01/11/2019,CHF,1.2607,1.2826,1.0173713017
01/11/2019,CLP,865.1883,1.2826,0.0014824519
01/11/2019,CNY,8.6724,1.2826,0.1478944698
01/11/2019,COP,4044.7363,1.2826,0.0003171035
01/11/2019,CZK,28.6003,1.2826,0.0448456834
01/11/2019,DKK,8.3455,1.2826,0.1536876161
01/11/2019,EGP,22.9928,1.2826,0.0557826798
01/11/2019,EUR,1.1180,1.2826,1.1472271914
01/11/2019,GBP,1.0000,1.2826,1.2826
01/11/2019,GEL,3.4213,1.2826,0.374886739
01/11/2019,GHS,6.2378,1.2826,0.2056173651
01/11/2019,HKD,10.0549,1.2826,0.1275596973
01/11/2019,HRK,8.3048,1.2826,0.1544408053
01/11/2019,HUF,359.4552,1.2826,0.0035681776
01/11/2019,IDR,18053.5604,1.2826,0.0000710442
01/11/2019,ILS,4.7109,1.2826,0.2722622004
01/11/2019,INR,90.2870,1.2826,0.0142058104
01/11/2019,ISK,154.0119,1.2826,0.0083279279
01/11/2019,JMD,163.8493,1.2826,0.0078279248
01/11/2019,JOD,0.9100,1.2826,1.4094505495
01/11/2019,JPY,138.9801,1.2826,0.0092286594
01/11/2019,KES,130.5023,1.2826,0.0098281793
01/11/2019,KRW,1433.7934,1.2826,0.0008945501
01/11/2019,KWD,0.3884,1.2826,3.3022657055
01/11/2019,KZT,483.0187,1.2826,0.0026553837
01/11/2019,LBP,1934.7681,1.2826,0.0006629218
01/11/2019,LKR,233.3650,1.2826,0.0054961112
01/11/2019,MAD,12.1733,1.2826,0.1053617343
01/11/2019,MOP,10.3566,1.2826,0.1238437325
01/11/2019,MUR,43.7744,1.2826,0.0293002303
01/11/2019,MWK,935.9866,1.2826,0.0013703188
01/11/2019,MXN,24.5363,1.2826,0.0522735702
01/11/2019,MYR,5.2515,1.2826,0.2442349805
01/11/2019,NAD,17.7829,1.2826,0.0721254688
01/11/2019,NOK,10.9358,1.2826,0.1172845151
01/11/2019,NZD,1.8799,1.2826,0.6822703335
01/11/2019,OMR,0.4939,1.2826,2.5968819599
01/11/2019,PEN,4.2838,1.2826,0.2994070685
01/11/2019,PGK,4.3184,1.2826,0.2970081512
01/11/2019,PHP,66.9377,1.2826,0.0191611005
01/11/2019,PKR,178.3809,1.2826,0.0071902317
01/11/2019,PLN,4.8015,1.2826,0.2671248568
01/11/2019,QAR,4.6696,1.2826,0.2746702073
01/11/2019,RON,5.2356,1.2826,0.244976698
01/11/2019,RSD,132.3876,1.2826,0.0096882185
01/11/2019,RUB,85.8947,1.2826,0.0149322368
01/11/2019,RWF,1128.6425,1.2826,0.0011364094
01/11/2019,SAR,4.8120,1.2826,0.2665419784
01/11/2019,SDG,61.0652,1.2826,0.0210037796
01/11/2019,SEK,11.4556,1.2826,0.1119627082
01/11/2019,SGD,1.7350,1.2826,0.7392507205
01/11/2019,THB,40.9591,1.2826,0.0313141646
01/11/2019,TND,3.8635,1.2826,0.3319787757
01/11/2019,TRY,7.0317,1.2826,0.1824025485
01/11/2019,TTD,8.6589,1.2826,0.1481250505
01/11/2019,TWD,39.5265,1.2826,0.0324491164
01/11/2019,TZS,2983.9165,1.2826,0.0004298378
01/11/2019,UAH,36.1083,1.2826,0.035520919
01/11/2019,UGX,4758.3624,1.2826,0.0002695465
01/11/2019,NGN,467.8714,1.2826,0.0027413516
01/11/2019,VES,1017.7797,1.2826,0.0012601941
01/11/2019,VND,29749.3844,1.2826,0.0000431135
01/12/2019,MUR,43.7744,1.2826,0.0293002303
01/12/2019,SGD,1.7350,1.2826,0.7392507205
01/12/2019,XOF,733.3521,1.2826,0.0017489552
01/12/2019,BGN,2.1864,1.2826,0.5866264179
01/12/2019,NAD,17.7829,1.2826,0.0721254688
01/12/2019,GHS,6.2378,1.2826,0.2056173651
01/12/2019,PLN,4.8015,1.2826,0.2671248568
01/12/2019,INR,90.2870,1.2826,0.0142058104
01/12/2019,VES,1017.7797,1.2826,0.0012601941
01/12/2019,BWP,13.4583,1.2826,0.095301784
01/12/2019,NGN,467.8714,1.2826,0.0027413516
01/12/2019,BRL,4.7586,1.2826,0.2695330559
01/12/2019,TND,3.8635,1.2826,0.3319787757
01/12/2019,AUD,1.7811,1.2826,0.7201167818
01/12/2019,CZK,28.6003,1.2826,0.0448456834
01/12/2019,KRW,1433.7934,1.2826,0.0008945501
01/12/2019,UAH,36.1083,1.2826,0.035520919
01/12/2019,JOD,0.9100,1.2826,1.4094505495
01/12/2019,RSD,132.3876,1.2826,0.0096882185
01/12/2019,CAD,1.7005,1.2826,0.7542487504
01/12/2019,UGX,4758.3624,1.2826,0.0002695465
01/12/2019,MAD,12.1733,1.2826,0.1053617343
01/12/2019,EUR,1.1180,1.2826,1.1472271914
01/12/2019,ZMW,15.3653,1.2826,0.0834738014
01/12/2019,ZAR,17.7847,1.2826,0.072118169
01/12/2019,RON,5.2356,1.2826,0.244976698
01/12/2019,PHP,66.9377,1.2826,0.0191611005
01/12/2019,MWK,935.9866,1.2826,0.0013703188
01/12/2019,BMD,1.2826,1.2826,1
01/12/2019,NZD,1.8799,1.2826,0.6822703335
01/12/2019,TZS,2983.9165,1.2826,0.0004298378
01/12/2019,TRY,7.0317,1.2826,0.1824025485
01/12/2019,KZT,483.0187,1.2826,0.0026553837
01/12/2019,LBP,1934.7681,1.2826,0.0006629218
01/12/2019,GEL,3.4213,1.2826,0.374886739
01/12/2019,DKK,8.3455,1.2826,0.1536876161
01/12/2019,NOK,10.9358,1.2826,0.1172845151
01/12/2019,PEN,4.2838,1.2826,0.2994070685
01/12/2019,USD,1.2826,1.2826,1
01/12/2019,JMD,163.8493,1.2826,0.0078279248
01/12/2019,IDR,18053.5604,1.2826,0.0000710442
01/12/2019,SDG,61.0652,1.2826,0.0210037796
01/12/2019,THB,40.9591,1.2826,0.0313141646
01/12/2019,MOP,10.3566,1.2826,0.1238437325
01/12/2019,VND,29749.3844,1.2826,0.0000431135
01/12/2019,GBP,1.0000,1.2826,1.2826
01/12/2019,OMR,0.4939,1.2826,2.5968819599
01/12/2019,RUB,85.8947,1.2826,0.0149322368
01/12/2019,KES,130.5023,1.2826,0.0098281793
01/12/2019,TTD,8.6589,1.2826,0.1481250505
01/12/2019,MYR,5.2515,1.2826,0.2442349805
01/12/2019,BDT,107.2107,1.2826,0.0119633581
01/12/2019,ILS,4.7109,1.2826,0.2722622004
01/12/2019,ARS,47.4618,1.2826,0.0270238381
01/12/2019,BHD,0.4836,1.2826,2.6521918941
01/12/2019,PGK,4.3184,1.2826,0.2970081512
01/12/2019,CHF,1.2607,1.2826,1.0173713017
01/12/2019,KWD,0.3884,1.2826,3.3022657055
01/12/2019,HRK,8.3048,1.2826,0.1544408053
01/12/2019,ISK,154.0119,1.2826,0.0083279279
01/12/2019,AED,4.7109,1.2826,0.2722622004
01/12/2019,COP,4044.7363,1.2826,0.0003171035
01/12/2019,HKD,10.0549,1.2826,0.1275596973
01/12/2019,RWF,1128.6425,1.2826,0.0011364094
01/12/2019,SEK,11.4556,1.2826,0.1119627082
01/12/2019,SAR,4.8120,1.2826,0.2665419784
01/12/2019,PKR,178.3809,1.2826,0.0071902317
01/12/2019,HUF,359.4552,1.2826,0.0035681776
01/12/2019,MXN,24.5363,1.2826,0.0522735702
01/12/2019,JPY,138.9801,1.2826,0.0092286594
01/12/2019,TWD,39.5265,1.2826,0.0324491164
01/12/2019,LKR,233.3650,1.2826,0.0054961112
01/12/2019,EGP,22.9928,1.2826,0.0557826798
01/12/2019,QAR,4.6696,1.2826,0.2746702073
01/12/2019,CNY,8.6724,1.2826,0.1478944698
01/12/2019,CLP,865.1883,1.2826,0.0014824519
01/12/2019,ZWL,425.4589,1.2826,0.003014627
01/13/2019,BGN,2.1864,1.2826,0.5866264179
01/13/2019,NAD,17.7829,1.2826,0.0721254688
01/13/2019,GHS,6.2378,1.2826,0.2056173651
01/13/2019,PLN,4.8015,1.2826,0.2671248568
01/13/2019,INR,90.2870,1.2826,0.0142058104
01/13/2019,VES,1017.7797,1.2826,0.0012601941
01/13/2019,BWP,13.4583,1.2826,0.095301784
01/13/2019,NGN,467.8714,1.2826,0.0027413516
01/13/2019,BRL,4.7586,1.2826,0.2695330559
01/13/2019,TND,3.8635,1.2826,0.3319787757
01/13/2019,AUD,1.7811,1.2826,0.7201167818
01/13/2019,CZK,28.6003,1.2826,0.0448456834
01/13/2019,MUR,43.7744,1.2826,0.0293002303
01/13/2019,SGD,1.7350,1.2826,0.7392507205
01/13/2019,XOF,733.3521,1.2826,0.0017489552
01/13/2019,KRW,1433.7934,1.2826,0.0008945501
01/13/2019,UAH,36.1083,1.2826,0.035520919
01/13/2019,JOD,0.9100,1.2826,1.4094505495
01/13/2019,RSD,132.3876,1.2826,0.0096882185
01/13/2019,CNY,8.6724,1.2826,0.1478944698
01/13/2019,CAD,1.7005,1.2826,0.7542487504
01/13/2019,UGX,4758.3624,1.2826,0.0002695465
01/13/2019,MAD,12.1733,1.2826,0.1053617343
01/13/2019,EUR,1.1180,1.2826,1.1472271914
01/13/2019,ZMW,15.3653,1.2826,0.0834738014
01/13/2019,ZAR,17.7847,1.2826,0.072118169
01/13/2019,EGP,22.9928,1.2826,0.0557826798
01/13/2019,QAR,4.6696,1.2826,0.2746702073
01/13/2019,CLP,865.1883,1.2826,0.0014824519
01/13/2019,RON,5.2356,1.2826,0.244976698
01/13/2019,PHP,66.9377,1.2826,0.0191611005
01/13/2019,MWK,935.9866,1.2826,0.0013703188
01/13/2019,BMD,1.2826,1.2826,1
01/13/2019,NZD,1.8799,1.2826,0.6822703335
01/13/2019,TZS,2983.9165,1.2826,0.0004298378
01/13/2019,TRY,7.0317,1.2826,0.1824025485
01/13/2019,KZT,483.0187,1.2826,0.0026553837
01/13/2019,LBP,1934.7681,1.2826,0.0006629218
01/13/2019,GEL,3.4213,1.2826,0.374886739
01/13/2019,DKK,8.3455,1.2826,0.1536876161
01/13/2019,NOK,10.9358,1.2826,0.1172845151
01/13/2019,PEN,4.2838,1.2826,0.2994070685
01/13/2019,USD,1.2826,1.2826,1
01/13/2019,JMD,163.8493,1.2826,0.0078279248
01/13/2019,IDR,18053.5604,1.2826,0.0000710442
01/13/2019,SDG,61.0652,1.2826,0.0210037796
01/13/2019,THB,40.9591,1.2826,0.0313141646
01/13/2019,MOP,10.3566,1.2826,0.1238437325
01/13/2019,VND,29749.3844,1.2826,0.0000431135
01/13/2019,GBP,1.0000,1.2826,1.2826
01/13/2019,OMR,0.4939,1.2826,2.5968819599
01/13/2019,RUB,85.8947,1.2826,0.0149322368
01/13/2019,KES,130.5023,1.2826,0.0098281793
01/13/2019,TTD,8.6589,1.2826,0.1481250505
01/13/2019,MYR,5.2515,1.2826,0.2442349805
01/13/2019,BDT,107.2107,1.2826,0.0119633581
01/13/2019,ILS,4.7109,1.2826,0.2722622004
01/13/2019,ARS,47.4618,1.2826,0.0270238381
01/13/2019,BHD,0.4836,1.2826,2.6521918941
01/13/2019,PGK,4.3184,1.2826,0.2970081512
01/13/2019,CHF,1.2607,1.2826,1.0173713017
01/13/2019,KWD,0.3884,1.2826,3.3022657055
01/13/2019,HRK,8.3048,1.2826,0.1544408053
01/13/2019,ISK,154.0119,1.2826,0.0083279279
01/13/2019,AED,4.7109,1.2826,0.2722622004
01/13/2019,COP,4044.7363,1.2826,0.0003171035
01/13/2019,HKD,10.0549,1.2826,0.1275596973
01/13/2019,RWF,1128.6425,1.2826,0.0011364094
01/13/2019,SEK,11.4556,1.2826,0.1119627082
01/13/2019,SAR,4.8120,1.2826,0.2665419784
01/13/2019,PKR,178.3809,1.2826,0.0071902317
01/13/2019,HUF,359.4552,1.2826,0.0035681776
01/13/2019,MXN,24.5363,1.2826,0.0522735702
01/13/2019,JPY,138.9801,1.2826,0.0092286594
01/13/2019,TWD,39.5265,1.2826,0.0324491164
01/13/2019,LKR,233.3650,1.2826,0.0054961112
