gvkey,number_analyst_following,ibes_year
288011,2,2020
288012,3,2020
288013,9,2020
288024,4,2020
288028,1,2020
288059,2,2020
288075,5,2020
288076,2,2020
288077,9,2020
288082,7,2020
288086,2,2020
288095,3,2020
288129,1,2020
288153,13,2020
288165,1,2020
288189,6,2020
288215,3,2020
288226,7,2020
288232,4,2020
288256,1,2020
288267,2,2020
288382,4,2020
288406,1,2020
288412,8,2020
288413,1,2020
288414,28,2020
288419,2,2020
288431,1,2020
288462,2,2020
288466,25,2020
288473,13,2020
288480,1,2020
288487,3,2020
288493,6,2020
288501,4,2020
288505,2,2020
288508,12,2020
288531,1,2020
288538,1,2020
288543,2,2020
288546,10,2020
288553,1,2020
288554,1,2020
288571,1,2020
288579,2,2020
288586,8,2020
288590,2,2020
288592,1,2020
288623,1,2020
288639,1,2020
288653,4,2020
288655,15,2020
288665,5,2020
288667,24,2020
288674,11,2020
288679,1,2020
288681,1,2020
288684,2,2020
288689,1,2020
288696,2,2020
288705,4,2020
288707,6,2020
288710,21,2020
288722,1,2020
288728,1,2020
288736,1,2020
288752,1,2020
288766,9,2020
288769,5,2020
288799,16,2020
288801,1,2020
288810,12,2020
288830,2,2020
288832,13,2020
288835,3,2020
288836,26,2020
288837,4,2020
288839,16,2020
288840,4,2020
288841,1,2020
288861,1,2020
288862,13,2020
288867,2,2020
288880,1,2020
288888,6,2020
288891,5,2020
288899,1,2020
288902,8,2020
288906,1,2020
288907,2,2020
288911,4,2020
288913,21,2020
288915,3,2020
288916,1,2020
288919,3,2020
288922,1,2020
288931,43,2020
288946,1,2020
288950,4,2020
288968,28,2020
288969,2,2020
288970,19,2020
288983,6,2020
288990,14,2020
288991,13,2020
289013,2,2020
289014,11,2020
289015,11,2020
289018,7,2020
289024,26,2020
289029,2,2020
289032,9,2020
289037,1,2020
289039,1,2020
289044,17,2020
289052,3,2020
289059,1,2020
289062,2,2020
289071,1,2020
289073,9,2020
289075,2,2020
289080,3,2020
289081,4,2020
289105,2,2020
289110,12,2020
289159,2,2020
289161,4,2020
289181,12,2020
289185,10,2020
289189,3,2020
289215,3,2020
289225,5,2020
289247,2,2020
289259,16,2020
289269,3,2020
289279,2,2020
289297,15,2020
289301,20,2020
289312,5,2020
289322,1,2020
289330,3,2020
289331,1,2020
289332,3,2020
289333,4,2020
289340,4,2020
289347,1,2020
289350,5,2020
289351,2,2020
289359,1,2020
289361,9,2020
289364,11,2020
289371,34,2020
289389,13,2020
289400,3,2020
289409,2,2020
289434,6,2020
289447,1,2020
289453,27,2020
289472,18,2020
289473,1,2020
289476,4,2020
289477,1,2020
289482,1,2020
289485,1,2020
289556,1,2020
289559,8,2020
289561,2,2020
289578,2,2020
289608,23,2020
289609,1,2020
289610,11,2020
289611,12,2020
289622,3,2020
289627,2,2020
289634,5,2020
289637,1,2020
289654,1,2020
289678,1,2020
289682,7,2020
289711,1,2020
289729,1,2020
289761,1,2020
289786,7,2020
289796,1,2020
289820,5,2020
289832,10,2020
289849,4,2020
289860,1,2020
289868,13,2020
289876,1,2020
289969,4,2020
289976,3,2020
289989,4,2020
290072,1,2020
290074,1,2020
290079,6,2020
290081,1,2020
290092,1,2020
290095,1,2020
290149,2,2020
290154,9,2020
290163,1,2020
290199,1,2020
290228,3,2020
290253,2,2020
290282,1,2020
290319,2,2020
290330,2,2020
290331,1,2020
290336,5,2020
290366,1,2020
290368,4,2020
290393,2,2020
290445,6,2020
290465,14,2020
290504,1,2020
290505,3,2020
290525,1,2020
290542,3,2020
290544,3,2020
290594,10,2020
290664,1,2020
290690,1,2020
290702,6,2020
290718,2,2020
290732,6,2020
290749,1,2020
290757,3,2020
290758,11,2020
290765,5,2020
290782,1,2020
290798,1,2020
290810,4,2020
290905,4,2020
290959,7,2020
290960,15,2020
290962,1,2020
290965,2,2020
290992,8,2020
290993,1,2020
291008,1,2020
291016,1,2020
291073,2,2020
291084,1,2020
291091,3,2020
291277,4,2020
291383,1,2020
291480,5,2020
291511,3,2020
291534,9,2020
291669,4,2020
291687,3,2020
291719,2,2020
291720,1,2020
291751,4,2020
291757,5,2020
291759,2,2020
291764,13,2020
291770,10,2020
291789,1,2020
291808,2,2020
291857,2,2020
291859,7,2020
291902,1,2020
291917,2,2020
291980,1,2020
292041,1,2020
292045,2,2020
292063,1,2020
292072,13,2020
292089,1,2020
292093,3,2020
292098,4,2020
292124,1,2020
292138,2,2020
292151,4,2020
292178,1,2020
292224,1,2020
292237,2,2020
292243,1,2020
292249,12,2020
292259,1,2020
292261,4,2020
292263,6,2020
292266,7,2020
292268,10,2020
292381,1,2020
292388,6,2020
292398,1,2020
292422,1,2020
292428,4,2020
292431,16,2020
292435,4,2020
292438,3,2020
292442,10,2020
292444,7,2020
292447,5,2020
292455,2,2020
292465,19,2020
292468,11,2020
292472,2,2020
292484,3,2020
292520,4,2020
292534,11,2020
292535,6,2020
292540,3,2020
292552,3,2020
292620,8,2020
292640,2,2020
292668,2,2020
292673,3,2020
292674,9,2020
292675,4,2020
292676,7,2020
292679,11,2020
292680,7,2020
292702,1,2020
292720,1,2020
292722,1,2020
292733,19,2020
292734,16,2020
292756,4,2020
292767,3,2020
292772,3,2020
292780,4,2020
292783,22,2020
292784,33,2020
292788,2,2020
292789,9,2020
292796,1,2020
292801,12,2020
292802,5,2020
292804,17,2020
292805,3,2020
292806,9,2020
292818,18,2020
292825,11,2020
292836,4,2020
292838,3,2020
292840,7,2020
292841,10,2020
292842,1,2020
292843,23,2020
292845,19,2020
292846,24,2020
292847,1,2020
292848,13,2020
292850,5,2020
292854,19,2020
292861,6,2020
292864,3,2020
292880,6,2020
292896,8,2020
292913,2,2020
292920,10,2020
292923,13,2020
292943,3,2020
292953,3,2020
292957,2,2020
292961,22,2020
292995,13,2020
293006,1,2020
293010,9,2020
293013,4,2020
293016,1,2020
293017,33,2020
293068,1,2020
293070,8,2020
293081,1,2020
293086,2,2020
293089,2,2020
293096,1,2020
293102,2,2020
293107,3,2020
293108,1,2020
293130,6,2020
293133,17,2020
293139,14,2020
293143,2,2020
293158,8,2020
293167,3,2020
293168,13,2020
293169,19,2020
293172,2,2020
293174,9,2020
293177,28,2020
293194,16,2020
293196,1,2020
293199,1,2020
293208,1,2020
293243,1,2020
293245,12,2020
293250,1,2020
293280,6,2020
293281,20,2020
293282,24,2020
293284,23,2020
293289,4,2020
293290,1,2020
293291,4,2020
293292,2,2020
293295,2,2020
293297,8,2020
293399,3,2020
293408,3,2020
293409,1,2020
293412,4,2020
293415,2,2020
293425,23,2020
293431,1,2020
293442,1,2020
293464,2,2020
293468,2,2020
293506,6,2020
293507,1,2020
293509,6,2020
293513,7,2020
293515,12,2020
293516,5,2020
293517,5,2020
293518,9,2020
293519,14,2020
293521,4,2020
293526,4,2020
293527,9,2020
293528,3,2020
293530,8,2020
293536,27,2020
293537,2,2020
293547,1,2020
293549,1,2020
293557,6,2020
293579,9,2020
293599,1,2020
293601,7,2020
293604,5,2020
293606,20,2020
293610,7,2020
293612,13,2020
293618,3,2020
293633,5,2020
293647,2,2020
293648,1,2020
293652,1,2020
293684,15,2020
293692,19,2020
293699,12,2020
293720,11,2020
293723,5,2020
293724,2,2020
293725,2,2020
293728,2,2020
293729,1,2020
293730,15,2020
293735,1,2020
293757,1,2020
293771,3,2020
293785,3,2020
293794,2,2020
293796,7,2020
293797,9,2020
293803,1,2020
293810,3,2020
293811,35,2020
293812,25,2020
293821,1,2020
293822,9,2020
293827,11,2020
293852,2,2020
293875,6,2020
293880,4,2020
293910,1,2020
293927,14,2020
293933,17,2020
293955,18,2020
293965,15,2020
293994,3,2020
294020,1,2020
294027,2,2020
294029,3,2020
294035,2,2020
294036,1,2020
294038,5,2020
294039,9,2020
294042,20,2020
294045,1,2020
294046,7,2020
294047,2,2020
294048,41,2020
294057,1,2020
294064,3,2020
294068,1,2020
294078,5,2020
294081,5,2020
294109,1,2020
294115,2,2020
294120,4,2020
294123,16,2020
294134,20,2020
294135,11,2020
294137,5,2020
294138,6,2020
294146,1,2020
294147,1,2020
294148,4,2020
294163,26,2020
294167,4,2020
294172,1,2020
294174,3,2020
294183,12,2020
294198,3,2020
294199,4,2020
294202,4,2020
294204,14,2020
294205,6,2020
294206,1,2020
294207,2,2020
294208,1,2020
294211,1,2020
294212,25,2020
294217,3,2020
294220,14,2020
294225,4,2020
294227,2,2020
294234,1,2020
294236,14,2020
294237,2,2020
294240,4,2020
294241,2,2020
294246,1,2020
294266,26,2020
294267,1,2020
294270,2,2020
294271,11,2020
294272,1,2020
294275,3,2020
294281,4,2020
294282,8,2020
294286,1,2020
294294,5,2020
294308,2,2020
294309,13,2020
294314,15,2020
294318,1,2020
294320,3,2020
294321,1,2020
294322,5,2020
294323,4,2020
294325,1,2020
294327,4,2020
294329,11,2020
294332,22,2020
294334,3,2020
294335,1,2020
294350,38,2020
294367,1,2020
294381,1,2020
294412,2,2020
294452,8,2020
294455,7,2020
294463,1,2020
294467,13,2020
294468,2,2020
294469,12,2020
294470,9,2020
294472,5,2020
294473,1,2020
294475,13,2020
294476,1,2020
294477,2,2020
294478,2,2020
294482,6,2020
294486,6,2020
294487,1,2020
294489,1,2020
294491,3,2020
294508,30,2020
294509,2,2020
294511,4,2020
294528,14,2020
294550,1,2020
294563,1,2020
294564,12,2020
294569,14,2020
294572,1,2020
294577,1,2020
294587,8,2020
294588,24,2020
294591,1,2020
294592,4,2020
294594,27,2020
294599,13,2020
294607,2,2020
294608,7,2020
294611,22,2020
294629,1,2020
294633,3,2020
294656,2,2020
294662,1,2020
294675,2,2020
294687,2,2020
294721,2,2020
294747,3,2020
294760,9,2020
294764,16,2020
294789,4,2020
294797,4,2020
294804,1,2020
294805,5,2020
294806,11,2020
294807,17,2020
294820,6,2020
294824,9,2020
294831,3,2020
294839,7,2020
294842,5,2020
294844,3,2020
294845,22,2020
294846,6,2020
294847,1,2020
294849,2,2020
294853,2,2020
294869,10,2020
294873,15,2020
294894,1,2020
294916,9,2020
294925,2,2020
294932,19,2020
294940,2,2020
294941,1,2020
294946,1,2020
294947,4,2020
294950,3,2020
294953,7,2020
294966,6,2020
294971,1,2020
294992,2,2020
295000,19,2020
295003,5,2020
295006,4,2020
295015,1,2020
295025,1,2020
295026,9,2020
295029,16,2020
295030,1,2020
295034,1,2020
295036,1,2020
295037,4,2020
295038,2,2020
295041,3,2020
295058,5,2020
295074,3,2020
295079,17,2020
295084,9,2020
295088,1,2020
295109,3,2020
295113,18,2020
295128,1,2020
295134,5,2020
295136,25,2020
295137,2,2020
295138,1,2020
295139,13,2020
295142,1,2020
295158,1,2020
295161,5,2020
295163,3,2020
295166,20,2020
295175,6,2020
295193,8,2020
295194,5,2020
295225,2,2020
295239,11,2020
295240,9,2020
295241,3,2020
295242,13,2020
295246,1,2020
295248,7,2020
295252,6,2020
295253,1,2020
295263,42,2020
295264,9,2020
295277,2,2020
295297,6,2020
295305,1,2020
295306,1,2020
295313,1,2020
295319,1,2020
295326,34,2020
295336,4,2020
295337,1,2020
295341,7,2020
295342,1,2020
295343,5,2020
295344,19,2020
295346,30,2020
295347,2,2020
295353,2,2020
295356,1,2020
295362,17,2020
295366,8,2020
295368,12,2020
295369,2,2020
295376,11,2020
295379,11,2020
295382,2,2020
295385,1,2020
295386,3,2020
295387,1,2020
295395,2,2020
295397,1,2020
295421,28,2020
295422,2,2020
295449,11,2020
295467,17,2020
295468,1,2020
295472,1,2020
295487,7,2020
295495,7,2020
295526,15,2020
295532,2,2020
295536,6,2020
295540,17,2020
295545,3,2020
295548,1,2020
295549,1,2020
295550,3,2020
295553,1,2020
295555,11,2020
295556,19,2020
295564,1,2020
295570,1,2020
295574,14,2020
295583,2,2020
295585,6,2020
295588,2,2020
295608,20,2020
295609,3,2020
295610,5,2020
295623,1,2020
295626,2,2020
295628,22,2020
295635,26,2020
295638,5,2020
295651,16,2020
295654,8,2020
295662,16,2020
295663,1,2020
295667,5,2020
295676,1,2020
295678,6,2020
295679,1,2020
295680,25,2020
295682,1,2020
295683,1,2020
295684,4,2020
295685,2,2020
295692,8,2020
295693,8,2020
295699,15,2020
295704,1,2020
295709,7,2020
295711,2,2020
295723,21,2020
295727,2,2020
295735,27,2020
295739,10,2020
295741,2,2020
295742,4,2020
295744,12,2020
295745,1,2020
295756,2,2020
295761,6,2020
295778,24,2020
295786,19,2020
295795,3,2020
295796,7,2020
295802,13,2020
295806,4,2020
295809,1,2020
295820,1,2020
295840,10,2020
295842,1,2020
295843,2,2020
295844,3,2020
295857,1,2020
295858,17,2020
295859,30,2020
295862,24,2020
295867,2,2020
295868,18,2020
295870,4,2020
295877,1,2020
295878,1,2020
295896,1,2020
295905,14,2020
295909,2,2020
295910,11,2020
295913,2,2020
295917,8,2020
295922,9,2020
295942,5,2020
295951,24,2020
295966,7,2020
295977,1,2020
295981,1,2020
295982,21,2020
295983,4,2020
295984,17,2020
295987,29,2020
295989,1,2020
296000,3,2020
296003,2,2020
296031,2,2020
296066,3,2020
296076,14,2020
296078,5,2020
296079,2,2020
296091,20,2020
296108,12,2020
296246,23,2020
296248,14,2020
296254,16,2020
296256,1,2020
296259,3,2020
296260,13,2020
296261,1,2020
296263,1,2020
296270,3,2020
296280,10,2020
296285,3,2020
296288,12,2020
296301,1,2020
296309,16,2020
296311,16,2020
296317,1,2020
296327,12,2020
296343,1,2020
296348,2,2020
296369,1,2020
296370,1,2020
296375,5,2020
296376,1,2020
296377,9,2020
296387,1,2020
296388,2,2020
296408,1,2020
296412,3,2020
296426,4,2020
296428,4,2020
296432,1,2020
296441,7,2020
296442,3,2020
296447,1,2020
296458,12,2020
296476,1,2020
296520,2,2020
296524,2,2020
296525,7,2020
296528,21,2020
296530,2,2020
296531,1,2020
296535,6,2020
296537,3,2020
296539,5,2020
296542,3,2020
296543,2,2020
296546,9,2020
296577,14,2020
296578,1,2020
296589,1,2020
296598,5,2020
296608,1,2020
296650,1,2020
296651,2,2020
296655,3,2020
296665,5,2020
296697,5,2020
296721,1,2020
296722,4,2020
296738,7,2020
296740,5,2020
296762,4,2020
296805,6,2020
296809,1,2020
296812,6,2020
296827,2,2020
296833,6,2020
296835,1,2020
296838,1,2020
296843,1,2020
296844,22,2020
296847,2,2020
296849,23,2020
296857,1,2020
296858,4,2020
296861,5,2020
296864,1,2020
296865,1,2020
296867,2,2020
296889,20,2020
296891,7,2020
296900,3,2020
296932,1,2020
296951,3,2020
296969,22,2020
296976,3,2020
296980,16,2020
296981,17,2020
296983,5,2020
296986,7,2020
296990,4,2020
296993,3,2020
296994,1,2020
296998,8,2020
297003,1,2020
297007,1,2020
297009,9,2020
297010,1,2020
297099,3,2020
297101,5,2020
297105,2,2020
297109,1,2020
297116,1,2020
297120,6,2020
297122,1,2020
297126,4,2020
297130,7,2020
297131,7,2020
297133,1,2020
297134,10,2020
297140,8,2020
297149,24,2020
297152,1,2020
297154,1,2020
297157,2,2020
297160,3,2020
297161,13,2020
297185,29,2020
297188,1,2020
297189,2,2020
297222,19,2020
297224,4,2020
297236,1,2020
297248,1,2020
297251,1,2020
297252,1,2020
297256,6,2020
297262,7,2020
297264,1,2020
297274,2,2020
297276,3,2020
297289,4,2020
297292,17,2020
297293,6,2020
297294,1,2020
297299,1,2020
297301,18,2020
297302,11,2020
297307,2,2020
297308,3,2020
297312,5,2020
297314,1,2020
297315,4,2020
297326,4,2020
297346,4,2020
297351,1,2020
297352,15,2020
297353,10,2020
297354,5,2020
297370,4,2020
297383,1,2020
297385,1,2020
297433,1,2020
297468,7,2020
297471,2,2020
297480,1,2020
297481,4,2020
297533,18,2020
297545,3,2020
297554,3,2020
297586,1,2020
297639,1,2020
297669,2,2020
297742,4,2020
297743,1,2020
297810,3,2020
297821,6,2020
297841,2,2020
297847,2,2020
297862,4,2020
297864,2,2020
297866,1,2020
297867,3,2020
297869,1,2020
297870,2,2020
297873,3,2020
297875,1,2020
297876,3,2020
297878,7,2020
297881,4,2020
297883,3,2020
297885,1,2020
297888,1,2020
297894,1,2020
297911,3,2020
297913,3,2020
297914,2,2020
297915,1,2020
297921,12,2020
297935,5,2020
297957,26,2020
297986,3,2020
297989,1,2020
297990,2,2020
297997,7,2020
297998,21,2020
298029,1,2020
298039,5,2020
298058,2,2020
298073,32,2020
298075,1,2020
298076,2,2020
298077,1,2020
298083,2,2020
298089,1,2020
298091,2,2020
298100,4,2020
298103,1,2020
298118,5,2020
298121,3,2020
298123,8,2020
298124,1,2020
298130,1,2020
298139,9,2020
298154,6,2020
298156,2,2020
298157,1,2020
298160,1,2020
298162,4,2020
298163,1,2020
298166,14,2020
298172,2,2020
298180,1,2020
298181,8,2020
298183,5,2020
298190,1,2020
298193,2,2020
298203,5,2020
298207,28,2020
298220,4,2020
298228,12,2020
298233,9,2020
298235,19,2020
298238,16,2020
298245,1,2020
298246,1,2020
298250,1,2020
298256,7,2020
298257,2,2020
298266,4,2020
298271,2,2020
298282,9,2020
298288,6,2020
298289,2,2020
298295,1,2020
298306,1,2020
298310,1,2020
298312,3,2020
298317,11,2020
298323,1,2020
298327,1,2020
298336,2,2020
298338,15,2020
298348,1,2020
298353,18,2020
298354,13,2020
298359,13,2020
298360,1,2020
298374,20,2020
298378,10,2020
298386,1,2020
298387,9,2020
298388,3,2020
298390,4,2020
298392,23,2020
298394,1,2020
298396,1,2020
298397,19,2020
298398,14,2020
298407,1,2020
298414,2,2020
298419,3,2020
298427,1,2020
298430,1,2020
298438,2,2020
298439,26,2020
298442,8,2020
298471,2,2020
298544,5,2020
298548,14,2020
298555,1,2020
298594,1,2020
298635,1,2020
298641,17,2020
298644,4,2020
298652,1,2020
298653,5,2020
298654,4,2020
298659,2,2020
298660,8,2020
298665,19,2020
298676,1,2020
298677,12,2020
298678,3,2020
298680,1,2020
298890,1,2020
299295,1,2020
299689,2,2020
300287,3,2020
300488,6,2020
300690,4,2020
300697,2,2020
300788,1,2020
300887,4,2020
300890,1,2020
301187,4,2020
301791,2,2020
302189,9,2020
302190,1,2020
302790,13,2020
302914,1,2020
302923,1,2020
303087,1,2020
303189,12,2020
303192,30,2020
303193,3,2020
303194,20,2020
303195,6,2020
303197,5,2020
304291,1,2020
304589,1,2020
304592,3,2020
304593,5,2020
304988,2,2020
305488,3,2020
305587,2,2020
305790,8,2020
305889,1,2020
306297,8,2020
306300,6,2020
306387,22,2020
306389,21,2020
306390,5,2020
306392,17,2020
306487,1,2020
306987,1,2020
307590,3,2020
307592,4,2020
307595,1,2020
307597,1,2020
307598,1,2020
307601,6,2020
307602,8,2020
308388,7,2020
308887,12,2020
308989,1,2020
309394,1,2020
309402,2,2020
309587,13,2020
310287,2,2020
310387,3,2020
310388,8,2020
310390,14,2020
310392,1,2020
310393,1,2020
310395,37,2020
310396,4,2020
310398,20,2020
310591,11,2020
311292,1,2020
311298,5,2020
311301,11,2020
311305,14,2020
311306,5,2020
311307,3,2020
311309,2,2020
311311,1,2020
311314,7,2020
311316,5,2020
311334,17,2020
311338,1,2020
311355,5,2020
311367,2,2020
311374,3,2020
311378,27,2020
311379,5,2020
311391,15,2020
311396,3,2020
311400,1,2020
311405,2,2020
311410,16,2020
311419,4,2020
311428,1,2020
311431,11,2020
311432,11,2020
311443,1,2020
311447,8,2020
311497,7,2020
311526,1,2020
311549,1,2020
311561,1,2020
311563,1,2020
311581,5,2020
311585,1,2020
311621,2,2020
311638,1,2020
311642,1,2020
311644,22,2020
311645,3,2020
311687,4,2020
311689,4,2020
311699,3,2020
311702,2,2020
311708,2,2020
311709,2,2020
311711,8,2020
311728,1,2020
311736,7,2020
311750,1,2020
311784,1,2020
311789,15,2020
311793,1,2020
311827,3,2020
311828,2,2020
311831,4,2020
311834,2,2020
311836,2,2020
311838,7,2020
311840,5,2020
311842,2,2020
311847,1,2020
311849,1,2020
311855,2,2020
311857,12,2020
311859,3,2020
311861,2,2020
311894,2,2020
312008,7,2020
312009,12,2020
312043,4,2020
312051,2,2020
312075,6,2020
312079,7,2020
312085,11,2020
312098,4,2020
312147,2,2020
312151,1,2020
312158,2,2020
312161,20,2020
312163,1,2020
312164,1,2020
312166,1,2020
312169,33,2020
312171,3,2020
312173,4,2020
312217,8,2020
312220,5,2020
312222,3,2020
312280,1,2020
312305,4,2020
312314,1,2020
312318,1,2020
312329,1,2020
312332,9,2020
312336,1,2020
312339,10,2020
312381,1,2020
312416,14,2020
312460,5,2020
312461,1,2020
312463,14,2020
312466,16,2020
312474,1,2020
312546,2,2020
312547,4,2020
312549,13,2020
312552,9,2020
312553,19,2020
312570,1,2020
312587,4,2020
312607,2,2020
312684,6,2020
312706,12,2020
312766,1,2020
312778,5,2020
312785,1,2020
312789,5,2020
312795,1,2020
312797,4,2020
312799,5,2020
312801,5,2020
312803,5,2020
312805,11,2020
312806,2,2020
312866,6,2020
312882,2,2020
312883,10,2020
312884,3,2020
312896,7,2020
312977,4,2020
313008,1,2020
313020,13,2020
313040,3,2020
313063,1,2020
313064,12,2020
313065,3,2020
313067,2,2020
313071,6,2020
313072,2,2020
313086,8,2020
313098,3,2020
313162,3,2020
313207,5,2020
313210,2,2020
313218,1,2020
313249,1,2020
313250,2,2020
313251,28,2020
313294,5,2020
313299,1,2020
313302,7,2020
313305,1,2020
313311,8,2020
313319,3,2020
313352,29,2020
313354,7,2020
313355,2,2020
313359,17,2020
313367,1,2020
313372,3,2020
313384,9,2020
313402,1,2020
313436,19,2020
313448,1,2020
313466,3,2020
313476,1,2020
313479,22,2020
313484,12,2020
313486,4,2020
313493,2,2020
313498,2,2020
313512,3,2020
313514,5,2020
313516,13,2020
313517,3,2020
313524,1,2020
313525,6,2020
313526,1,2020
313536,2,2020
313557,2,2020
313566,1,2020
313607,1,2020
313622,14,2020
313628,4,2020
313629,3,2020
313636,9,2020
313650,1,2020
313673,2,2020
313685,6,2020
313696,2,2020
313697,23,2020
313755,1,2020
313758,5,2020
313773,2,2020
313788,9,2020
313790,4,2020
313797,5,2020
313806,3,2020
313834,3,2020
313850,19,2020
313851,2,2020
313855,6,2020
313859,24,2020
313928,1,2020
313929,1,2020
313953,5,2020
313966,6,2020
313972,23,2020
313975,2,2020
314005,3,2020
314012,11,2020
314019,2,2020
314036,8,2020
314040,2,2020
314073,5,2020
314138,10,2020
314149,10,2020
314152,2,2020
314164,1,2020
314179,11,2020
314186,27,2020
314190,1,2020
314192,4,2020
314196,1,2020
314199,3,2020
314206,5,2020
314212,1,2020
314214,16,2020
314232,2,2020
314301,3,2020
314308,7,2020
314358,1,2020
314404,10,2020
314448,4,2020
314492,4,2020
314498,8,2020
314502,12,2020
314513,2,2020
314529,15,2020
314534,1,2020
314537,2,2020
314548,10,2020
314550,1,2020
314551,4,2020
314561,1,2020
314572,27,2020
314574,2,2020
314580,7,2020
314624,4,2020
314629,2,2020
314642,3,2020
314684,2,2020
314709,1,2020
314736,1,2020
314781,1,2020
314786,10,2020
314787,12,2020
314802,1,2020
314847,1,2020
314861,4,2020
314874,18,2020
314881,2,2020
314884,11,2020
314889,5,2020
314895,2,2020
314896,9,2020
314917,11,2020
314943,16,2020
314949,1,2020
314955,4,2020
314962,15,2020
314963,14,2020
314964,2,2020
314975,3,2020
314977,6,2020
314978,21,2020
314984,11,2020
315002,6,2020
315008,1,2020
315011,9,2020
315038,5,2020
315043,4,2020
315047,2,2020
315057,5,2020
315068,7,2020
315070,1,2020
315082,2,2020
315108,15,2020
315114,1,2020
315119,1,2020
315123,3,2020
315135,2,2020
315137,1,2020
315140,7,2020
315154,1,2020
315155,5,2020
315156,1,2020
315178,19,2020
315189,1,2020
315198,6,2020
315200,2,2020
315205,4,2020
315224,3,2020
315226,6,2020
315230,9,2020
315233,1,2020
315244,6,2020
315250,1,2020
315257,4,2020
315258,5,2020
315259,1,2020
315306,1,2020
315309,1,2020
315339,7,2020
315360,2,2020
315362,13,2020
315364,3,2020
315365,15,2020
315371,6,2020
315374,2,2020
315377,7,2020
315394,15,2020
315408,2,2020
315414,1,2020
315415,10,2020
315416,8,2020
315422,2,2020
315423,5,2020
315443,1,2020
315451,4,2020
315453,6,2020
315458,6,2020
315459,4,2020
315469,14,2020
315485,1,2020
315488,4,2020
315490,2,2020
315505,5,2020
315516,2,2020
315527,6,2020
315531,1,2020
315541,11,2020
315566,12,2020
315575,1,2020
315576,1,2020
315578,2,2020
315582,10,2020
315591,11,2020
315616,1,2020
315617,2,2020
315620,1,2020
315629,7,2020
315631,1,2020
315639,4,2020
315645,3,2020
315646,7,2020
315648,12,2020
315658,1,2020
315673,2,2020
315680,6,2020
315682,23,2020
315703,6,2020
315714,2,2020
315716,13,2020
315717,2,2020
315732,13,2020
315736,2,2020
315761,7,2020
315784,12,2020
315786,3,2020
315793,25,2020
315816,10,2020
315842,3,2020
315846,5,2020
315847,1,2020
315848,6,2020
315849,5,2020
315853,3,2020
315856,7,2020
315861,1,2020
315872,1,2020
315877,4,2020
315882,8,2020
315885,8,2020
315888,2,2020
315903,2,2020
315943,4,2020
315947,1,2020
315948,6,2020
315992,22,2020
316001,5,2020
316017,1,2020
316086,5,2020
316100,39,2020
316103,6,2020
316116,2,2020
316202,10,2020
316210,2,2020
316222,5,2020
316227,22,2020
316230,9,2020
316231,3,2020
316233,11,2020
316251,3,2020
316257,21,2020
316263,1,2020
316264,12,2020
316266,8,2020
316269,8,2020
316275,2,2020
316276,1,2020
316279,2,2020
316282,2,2020
316291,1,2020
316292,9,2020
316324,11,2020
316352,3,2020
316372,1,2020
316377,12,2020
316390,3,2020
316405,10,2020
316411,6,2020
316416,8,2020
316418,1,2020
316419,4,2020
316424,5,2020
316426,7,2020
316427,5,2020
316442,10,2020
316464,3,2020
316465,6,2020
316511,2,2020
316512,1,2020
316561,12,2020
316581,5,2020
316582,1,2020
316604,13,2020
316610,14,2020
316647,8,2020
316664,3,2020
316673,1,2020
316677,11,2020
316694,6,2020
316696,1,2020
316700,1,2020
316711,2,2020
316723,12,2020
316725,6,2020
316726,10,2020
316729,30,2020
316731,5,2020
316734,1,2020
316741,1,2020
316746,1,2020
316747,2,2020
316748,4,2020
316753,1,2020
316760,5,2020
316765,2,2020
316769,1,2020
316778,1,2020
316780,13,2020
316781,9,2020
316782,2,2020
316810,1,2020
316816,11,2020
316817,1,2020
316818,1,2020
316821,2,2020
316825,10,2020
316826,8,2020
316829,1,2020
316831,7,2020
316836,1,2020
316845,6,2020
316855,2,2020
316857,6,2020
316865,6,2020
316866,3,2020
316869,2,2020
316883,19,2020
316888,15,2020
316892,3,2020
316894,5,2020
316895,23,2020
316898,23,2020
316899,2,2020
316900,3,2020
316901,12,2020
316907,7,2020
316908,7,2020
316912,7,2020
316913,1,2020
316916,2,2020
316918,12,2020
316920,7,2020
316922,8,2020
316923,16,2020
316925,7,2020
316937,6,2020
316945,4,2020
316952,1,2020
316968,4,2020
316971,3,2020
316981,13,2020
316982,10,2020
316983,9,2020
316985,10,2020
316988,3,2020
316989,1,2020
316990,5,2020
316991,5,2020
316993,9,2020
316997,2,2020
316999,9,2020
317003,12,2020
317004,3,2020
317012,2,2020
317019,8,2020
317024,11,2020
317031,2,2020
317032,21,2020
317033,2,2020
317034,12,2020
317037,2,2020
317050,1,2020
317051,3,2020
317053,3,2020
317055,1,2020
317057,14,2020
317058,4,2020
317059,1,2020
317060,6,2020
317061,1,2020
317079,17,2020
317086,9,2020
317088,4,2020
317093,2,2020
317102,17,2020
317115,10,2020
317118,1,2020
317124,1,2020
317136,35,2020
317166,4,2020
317169,4,2020
317170,9,2020
317174,2,2020
317183,4,2020
317201,1,2020
317220,6,2020
317224,2,2020
317227,2,2020
317228,4,2020
317231,11,2020
317232,10,2020
317234,8,2020
317235,4,2020
317237,9,2020
317259,2,2020
317261,4,2020
317272,25,2020
317276,6,2020
317278,2,2020
317282,1,2020
317284,3,2020
317286,3,2020
